date,open,high,low,close,volume,pct_change
2020-01-02,1005.617,1019.91,1005.617,1019.723,165906987,
2020-01-03,1021.669,1029.071,1018.681,1024.482,166149031,0.4666953672713081
2020-01-06,1019.999,1040.14,1019.999,1027.277,184335092,0.2728208011463451
2020-01-07,1025.663,1043.083,1019.858,1043.083,187496602,1.538630768526894
2020-01-08,1035.836,1059.436,1034.513,1051.16,237912351,0.77433914654923
2020-01-09,1060.58,1081.404,1060.58,1078.312,211330302,2.5830511054453886
2020-01-10,1082.31,1088.543,1076.438,1076.438,190319403,-0.17379014608015497
2020-01-13,1076.762,1105.848,1069.779,1105.848,185966316,2.7321592140002293
2020-01-14,1107.776,1133.899,1107.776,1118.306,245350228,1.1265562717480249
2020-01-15,1113.252,1120.346,1105.575,1114.766,179932386,-0.3165502107652096
2020-01-16,1116.508,1161.477,1116.508,1154.303,224341670,3.546663604738587
2020-01-17,1159.372,1252.556,1159.372,1238.664,440888969,7.30839303025288
2020-01-20,1239.439,1270.359,1208.69,1240.509,368152283,0.14895080506094338
2020-01-21,1233.646,1247.841,1194.797,1195.014,274756549,-3.6674461853964835
2020-01-22,1178.784,1247.61,1157.29,1244.525,342102813,4.1431313775403655
2020-01-23,1219.233,1262.436,1177.094,1202.102,273515940,-3.408770414415141
2020-02-03,1018.276,1082.789,1015.597,1030.55,386047260,-14.271001961564
2020-02-04,1049.956,1153.232,1049.956,1153.232,347965965,11.904517005482518
2020-02-05,1166.973,1240.368,1166.973,1203.613,392035999,4.368678635348311
2020-02-06,1191.731,1251.843,1191.731,1238.757,368434113,2.919875408457706
2020-02-07,1240.038,1307.757,1234.234,1307.757,374551341,5.570099704784726
2020-02-10,1310.526,1336.526,1293.43,1322.25,439487378,1.1082334103353908
2020-02-11,1318.42,1318.42,1266.214,1283.572,330464613,-2.925165437700894
2020-02-12,1274.796,1360.549,1274.796,1348.702,311360771,5.074121280302157
2020-02-13,1360.129,1409.684,1353.045,1360.709,399888022,0.8902633791601167
2020-02-14,1359.373,1382.955,1305.974,1327.224,353707254,-2.460849454218361
2020-02-17,1332.965,1381.553,1332.965,1381.553,327901095,4.0934311013062
2020-02-18,1381.583,1404.712,1372.526,1399.384,323524083,1.2906490015222039
2020-02-19,1398.781,1412.169,1373.444,1373.444,320905108,-1.85367275887105
2020-02-20,1377.756,1390.019,1321.734,1348.338,282919053,-1.8279594945261657
2020-02-21,1337.557,1373.667,1337.557,1346.863,241927963,-0.10939393534854513
2020-02-24,1341.988,1359.227,1328.747,1351.71,251136226,0.3598732759011014
2020-02-25,1312.479,1371.576,1312.479,1367.368,292358949,1.1583845647365143
2020-02-26,1348.075,1361.006,1286.345,1288.242,315549537,-5.786737732636715
2020-02-27,1293.187,1293.187,1251.451,1264.941,218239827,-1.8087440092777518
2020-02-28,1206.858,1231.094,1187.096,1191.055,260673872,-5.841062942856623
2020-03-02,1202.959,1259.076,1194.937,1252.624,292826072,5.169282694753807
2020-03-03,1278.269,1332.835,1272.063,1285.034,296796136,2.587368595843609
2020-03-04,1268.834,1277.686,1226.802,1255.723,193242042,-2.280951321132374
2020-03-05,1277.706,1277.706,1246.714,1264.788,262145959,0.7218948764974531
2020-03-06,1246.096,1255.074,1237.623,1243.373,182990820,-1.6931691319019393
2020-03-09,1216.035,1223.246,1171.859,1171.859,234517251,-5.751612750156243
2020-03-10,1148.397,1216.328,1135.209,1216.328,243077326,3.794739810847547
2020-03-11,1218.516,1233.426,1184.71,1184.71,284299305,-2.5994633026617753
2020-03-12,1161.922,1177.36,1151.785,1167.065,175273209,-1.489394028918467
2020-03-13,1103.956,1187.701,1103.956,1175.282,201067415,0.7040738947702074
2020-03-16,1188.078,1200.464,1115.084,1115.084,192052179,-5.122004761410437
2020-03-17,1132.949,1141.388,1079.838,1131.547,171222118,1.4763910162821858
2020-03-18,1145.302,1173.234,1115.019,1115.019,177120122,-1.4606551915209876
2020-03-19,1116.263,1133.695,1091.24,1128.973,162440873,1.2514584953260854
2020-03-20,1140.092,1148.09,1114.291,1127.369,123823848,-0.14207602839040323
2020-03-23,1092.501,1096.4,1037.528,1039.884,160985605,-7.760103391170048
2020-03-24,1067.014,1071.34,1020.249,1060.843,128689586,2.015513268787683
2020-03-25,1097.309,1110.099,1094.163,1101.319,148927443,3.8154561985138225
2020-03-26,1093.331,1111.484,1091.004,1095.338,106191661,-0.5430760751426233
2020-03-27,1109.542,1110.537,1082.932,1084.505,131457605,-0.9890097851074198
2020-03-30,1062.899,1062.899,1021.499,1035.827,122368363,-4.488499361459841
2020-03-31,1048.736,1055.268,1027.224,1029.749,90623043,-0.5867775217290094
2020-04-01,1026.575,1060.708,1026.575,1037.927,98042280,0.7941741142744485
2020-04-02,1033.559,1094.826,1033.559,1094.826,110178325,5.481984763861059
2020-04-03,1089.242,1095.311,1074.186,1080.53,94951658,-1.305778269788993
2020-04-07,1109.611,1117.789,1108.778,1111.654,111452591,2.88043830342517
2020-04-08,1104.955,1117.806,1100.31,1104.145,89813540,-0.6754799604913098
2020-04-09,1107.474,1110.06,1094.924,1101.281,82133870,-0.25938622191832295
2020-04-10,1100.368,1100.368,1054.346,1058.44,100964372,-3.8901061581921303
2020-04-13,1048.206,1052.006,1038.818,1042.145,67618853,-1.5395298741544217
2020-04-14,1049.212,1073.217,1049.212,1073.217,70567612,2.981542875511578
2020-04-15,1076.941,1101.674,1076.941,1088.203,81856129,1.3963625250065892
2020-04-16,1080.873,1097.198,1080.873,1091.933,73003011,0.34276692859696034
2020-04-17,1102.657,1129.12,1102.657,1117.07,144351118,2.3020643207962266
2020-04-20,1119.259,1133.361,1115.722,1133.361,93872771,1.458368768295637
2020-04-21,1127.658,1127.658,1108.476,1119.229,88406560,-1.2469107371790633
2020-04-22,1108.683,1135.849,1108.683,1135.849,85565078,1.4849508009531442
2020-04-23,1140.801,1157.869,1140.549,1149.716,118832048,1.220848898048943
2020-04-24,1148.59,1155.543,1139.305,1144.153,129037593,-0.4838586224771957
2020-04-27,1140.194,1145.748,1136.234,1138.1,88370033,-0.5290376374488481
2020-04-28,1130.615,1130.615,1037.26,1113.513,158296596,-2.1603549775942366
2020-04-29,1105.6,1125.193,1102.572,1102.698,89978997,-0.9712504479067463
2020-04-30,1107.426,1171.8,1107.426,1166.348,138747171,5.772205989309853
2020-05-06,1155.117,1252.754,1155.117,1247.513,217181485,6.95890077404
2020-05-07,1249.636,1249.636,1218.238,1224.105,161951936,-1.8763732321827375
2020-05-08,1230.907,1272.625,1230.907,1240.246,144063840,1.3185960354708204
2020-05-11,1244.303,1268.077,1215.97,1226.061,116680749,-1.1437247126779848
2020-05-12,1222.387,1233.639,1203.147,1233.592,108314234,0.6142435001194935
2020-05-13,1227.722,1252.578,1227.722,1247.034,109820020,1.089663357090509
2020-05-14,1241.844,1258.254,1238.23,1242.169,127744198,-0.390125690237797
2020-05-15,1244.741,1280.05,1244.741,1270.481,128687238,2.279238976338971
2020-05-18,1279.29,1279.29,1253.328,1254.299,151773963,-1.2736908304807448
2020-05-19,1260.221,1324.418,1260.221,1324.418,148417094,5.590293861352036
2020-05-20,1317.404,1348.577,1297.673,1306.998,201616810,-1.3152947181327868
2020-05-21,1305.912,1309.505,1251.523,1251.931,152917671,-4.213242866477229
2020-05-22,1247.605,1258.314,1208.82,1230.659,133437360,-1.6991351759801376
2020-05-25,1223.866,1227.559,1205.725,1212.087,99724588,-1.5091101596786838
2020-05-26,1217.622,1272.92,1217.622,1272.661,143623033,4.997496054326134
2020-05-27,1271.457,1281.205,1251.082,1253.272,147229634,-1.5235007594324168
2020-05-28,1251.059,1256.218,1206.617,1232.22,127009914,-1.679763052234462
2020-05-29,1227.2,1267.427,1227.2,1246.111,125881880,1.1273149275291772
2020-06-01,1257.966,1309.96,1257.966,1300.741,168550636,4.3840396240784285
2020-06-02,1305.797,1312.516,1294.219,1305.637,160370741,0.3764008361387905
2020-06-03,1305.734,1314.144,1293.595,1294.28,157891795,-0.8698436089050743
2020-06-04,1295.155,1306.067,1291.208,1299.803,186573206,0.42672373829466537
2020-06-05,1300.254,1307.887,1292.051,1297.306,159726228,-0.19210603452984865
2020-06-08,1306.497,1311.682,1277.289,1280.053,149418346,-1.3299098285215583
2020-06-09,1277.447,1278.852,1269.112,1278.507,120208771,-0.1207762491084341
2020-06-10,1278.074,1278.074,1265.111,1269.978,107419496,-0.6671062418899587
2020-06-11,1270.724,1294.34,1265.378,1273.59,130943837,0.28441437568209604
2020-06-12,1246.803,1268.46,1246.803,1262.29,104428796,-0.887255710236412
2020-06-15,1262.476,1271.905,1249.583,1249.909,122567360,-0.9808364163543914
2020-06-16,1259.086,1289.135,1259.086,1289.135,133849768,3.138308468856521
2020-06-17,1291.035,1299.777,1280.519,1291.117,151391484,0.15374650443902294
2020-06-18,1289.765,1304.486,1286.473,1302.371,139344674,0.8716483479034087
2020-06-19,1301.021,1329.202,1301.021,1325.147,122962822,1.7488104388073689
2020-06-22,1347.942,1380.374,1347.942,1371.207,203494454,3.475840793511975
2020-06-23,1365.329,1407.193,1365.329,1407.193,141352499,2.6244031718041017
2020-06-24,1408.548,1432.988,1406.869,1424.277,189403495,1.2140481085394894
2020-06-29,1415.911,1415.911,1393.715,1401.644,157755877,-1.5890869542933062
2020-06-30,1410.577,1455.666,1410.577,1447.886,155924789,3.2991258836052584
2020-07-01,1453.252,1460.488,1417.503,1439.878,167100256,-0.553082217798917
2020-07-02,1439.009,1452.71,1424.291,1437.052,177661687,-0.19626662814488105
2020-07-03,1435.082,1441.081,1408.033,1438.585,181236089,0.10667672429391928
2020-07-06,1445.607,1544.373,1445.607,1538.402,351757706,6.938554204304914
2020-07-07,1550.296,1615.663,1550.296,1572.189,357665743,2.196239994487792
2020-07-08,1572.776,1607.739,1568.372,1599.905,252891996,1.76289237489895
2020-07-09,1596.984,1680.924,1596.984,1666.85,348758204,4.184310943462255
2020-07-10,1653.505,1680.301,1641.648,1654.827,274890521,-0.7213006569277369
2020-07-13,1647.183,1721.976,1647.183,1721.976,304811979,4.057765554949255
2020-07-14,1714.871,1718.911,1653.797,1701.583,348267763,-1.1842789911125418
2020-07-15,1702.581,1702.581,1612.035,1612.035,292698954,-5.262628975489292
2020-07-16,1606.435,1606.435,1463.909,1469.798,256912329,-8.823443659722031
2020-07-17,1475.464,1489.356,1433.723,1443.397,154635054,-1.7962332238851908
2020-07-20,1459.784,1459.784,1392.959,1459.034,173256166,1.0833471318008936
2020-07-21,1456.487,1495.057,1456.487,1490.171,164225676,2.134083235894435
2020-07-22,1474.015,1518.855,1474.015,1497.231,301260784,0.47377113096416235
2020-07-23,1487.197,1510.65,1465.706,1494.139,232446583,-0.20651455920963624
