date,open,high,low,close,volume,pct_change
2023-07-20,6497.778,6512.449,6404.123,6408.76,12215096200,-1.287500102043193
2023-07-21,6397.154,6447.296,6378.197,6401.417,11359084900,-0.11457754698256384
2023-07-24,6397.431,6437.989,6370.055,6393.794,10904946500,-0.1190830092774875
2023-07-25,6448.271,6499.416,6444.579,6498.269,14736572700,1.634006350533035
2023-07-26,6497.595,6497.595,6441.558,6457.254,14958352200,-0.6311680849161561
2023-07-27,6458.484,6475.83,6397.595,6407.546,14462435800,-0.7698009091790303
2023-07-28,6389.435,6471.676,6369.372,6465.376,15726753200,0.9025296111803138
2023-07-31,6475.828,6549.745,6475.828,6515.849,18381598000,0.7806661205782994
2023-08-01,6513.14,6521.97,6482.168,6507.412,18432646400,-0.1294842774901661
2023-08-02,6499.864,6515.069,6475.423,6496.022,16864628900,-0.1750311798300208
2023-08-03,6472.113,6502.545,6460.28,6499.545,16347139500,0.05423319071271582
2023-08-04,6514.54,6561.739,6505.861,6535.322,19462299900,0.5504539163895261
2023-08-07,6524.296,6532.518,6485.662,6503.983,16891941200,-0.4795326075746509
2023-08-08,6496.59,6500.902,6457.247,6471.344,14274341400,-0.501830954970206
2023-08-09,6452.98,6464.363,6411.228,6420.977,13231946700,-0.7783081845131434
2023-08-10,6409.222,6438.431,6392.895,6426.814,13195769200,0.09090516910432722
2023-08-11,6428.879,6428.879,6304.635,6304.635,14901672900,-1.9010819357772046
2023-08-14,6251.966,6320.949,6213.976,6319.407,13839222100,0.23430380981610544
2023-08-15,6318.548,6325.574,6203.443,6261.733,12270310700,-0.9126489241791158
2023-08-16,6240.712,6255.811,6186.403,6186.403,12495875900,-1.2030215916264742
2023-08-17,6167.654,6255.05,6128.131,6247.601,12913523800,0.9892339700468877
2023-08-18,6245.126,6259.791,6117.107,6117.107,13921253900,-2.088705728806939
2023-08-21,6107.924,6154.25,6057.171,6057.171,11709169600,-0.9798095733816625
2023-08-22,6082.721,6108.21,5984.437,6099.195,14428242200,0.6937892293283454
2023-08-23,6084.154,6084.154,5973.646,5973.671,12842238200,-2.058042085881817
2023-08-24,5989.428,6049.546,5942.567,5987.966,13419745100,0.2393000886724339
2023-08-25,5960.589,5980.241,5855.878,5879.027,14011710800,-1.8192989071748267
2023-08-28,6204.104,6204.104,5907.941,5922.162,21087009800,0.7337098468845227
2023-08-29,5909.462,6121.591,5907.961,6108.759,18668957600,3.150825661304091
2023-08-30,6117.411,6185.273,6102.091,6139.627,16749956000,0.5053072154262539
2023-08-31,6130.642,6130.953,6087.327,6104.295,14304040900,-0.5754746990330295
2023-09-01,6108.128,6136.782,6086.271,6107.2,12401705300,0.04758944317073688
2023-09-04,6129.539,6198.762,6109.097,6198.762,15550728100,1.4992467906733031
2023-09-05,6188.515,6206.346,6154.83,6167.642,14106799900,-0.5020357290697719
2023-09-06,6146.394,6202.324,6117.806,6195.383,12971766400,0.44978291541564186
2023-09-07,6185.328,6185.328,6083.489,6083.489,13225411600,-1.8060868876064728
2023-09-08,6063.241,6128.839,6062.897,6102.488,11891827900,0.31230433719862116
2023-09-11,6114.067,6204.434,6083.391,6182.643,14400329900,1.313480665590827
2023-09-12,6175.635,6212.26,6169.035,6184.606,12051225300,0.031750175450850904
2023-09-13,6169.529,6177.385,6059.287,6103.137,12503267600,-1.317286824738717
2023-09-14,6101.773,6102.488,6037.717,6068.713,11444184400,-0.564037805476103
2023-09-15,6082.194,6117.821,6046.874,6079.063,12419690300,0.17054686883364312
2023-09-18,6058.297,6106.265,6029.973,6083.969,11839445700,0.08070322679663011
2023-09-19,6077.396,6077.396,6011.908,6031.042,11274599300,-0.8699419737345782
2023-09-20,6020.91,6038.752,5982.105,5982.558,10572797400,-0.803907517142155
2023-09-21,5968.35,5999.401,5931.104,5939.664,9970952900,-0.7169842732824394
2023-09-22,5934.266,6056.446,5923.243,6054.928,13355677200,1.9405811507182902
2023-09-25,6051.821,6058.465,6014.613,6027.394,12953261200,-0.4547370340324375
2023-09-26,6017.302,6034.855,5996.047,5996.11,11406156300,-0.5190302807482117
2023-09-27,5989.803,6063.912,5989.16,6034.061,12166233000,0.6329270143476284
2023-09-28,6048.833,6085.533,6048.677,6078.945,12775925600,0.7438439883189707
2023-10-09,6073.276,6075.464,6025.358,6059.965,13675596400,-0.3122252298712991
2023-10-10,6069.905,6084.931,6037.466,6043.482,14081531200,-0.2719982706170798
2023-10-11,6056.029,6105.416,6040.502,6059.401,14360113000,0.2634077506973531
2023-10-12,6088.545,6106.95,6064.819,6104.456,14545282400,0.743555344826996
