date,open,high,low,close,volume,pct_change
2014-07-24,1508.981,1546.188,1508.981,1541.899,4431152800,2.332429625254262
2014-07-25,1546.521,1557.578,1541.296,1557.015,3120610400,0.9803495559696396
2014-07-28,1566.329,1617.476,1566.329,1609.477,6666410400,3.3693959274637697
2014-07-29,1610.913,1621.064,1601.977,1611.852,4680623200,0.147563463162248
2014-07-30,1606.717,1619.18,1598.264,1601.377,4433815600,-0.6498735615925066
2014-07-31,1602.67,1622.646,1597.269,1621.847,3474391600,1.2782748846773773
2014-08-01,1616.794,1639.319,1607.565,1607.974,4426750400,-0.8553827827162519
2014-08-04,1614.901,1644.958,1608.313,1644.634,4454097600,2.2798876101230547
2014-08-05,1644.234,1646.317,1622.029,1632.408,3319083200,-0.7433872825200027
2014-08-06,1624.028,1626.917,1602.993,1619.012,3283637200,-0.820628176289262
2014-08-07,1619.201,1623.004,1592.035,1593.419,3558256800,-1.5807788947827306
2014-08-08,1595.191,1600.798,1586.092,1595.662,2841162400,0.14076649016987464
2014-08-11,1601.305,1621.713,1600.682,1619.253,2772883600,1.4784459365454472
2014-08-12,1615.137,1615.137,1601.563,1607.91,2499988200,-0.7005081972983773
2014-08-13,1609.456,1619.185,1596.218,1610.139,3010419600,0.13862716196801905
2014-08-14,1610.39,1614.584,1595.17,1596.839,2794567200,-0.8260156421277864
2014-08-15,1598.522,1615.876,1593.222,1612.004,2740658800,0.9496887287948175
2014-08-18,1614.225,1623.901,1607.435,1613.127,2629049800,0.06966483954133906
2014-08-19,1614.392,1615.207,1598.064,1609.093,2840078400,-0.2500733048296788
2014-08-20,1605.504,1605.509,1596.96,1600.338,2410818200,-0.5440953381812053
2014-08-21,1599.551,1600.275,1576.318,1587.025,2727797600,-0.8318867639211192
2014-08-22,1585.11,1596.285,1583.607,1594.183,2395343600,0.45103259242922356
2014-08-25,1594.706,1595.44,1575.706,1577.425,2650126400,-1.0511967572104375
2014-08-26,1575.779,1584.146,1568.735,1573.391,2362160000,-0.25573323612849697
2014-08-27,1573.523,1578.689,1569.978,1572.791,1641932100,-0.03813419550513508
2014-08-28,1573.529,1580.68,1563.402,1563.889,2079015400,-0.56600018692885
2014-08-29,1570.395,1582.284,1565.522,1581.284,2201280000,1.112291217599215
